Obs_No,AR #,Obs_Year,Year Live,DaysSinceLive,Reported Number of Employees,EE Year Count,ARR Year Growth,ARR Start,ARR_EndOfYear,BumpOut75K,growth_percent,Product 1,Product 2 ,Product 3,Product 4,Product 5,Product 6,Product 7,Product 8,Product 9,Product 10,Product 11,Product 12,Product 13,Product 14,Product 15,Product 16,Product 17,Product 18,Total Product Count,Industry: Agriculture and Natural Resources,Industry: Construction,Industry: Education,Industry: Finance and Insurance,Industry: Healthcare,Industry: Manufacturing,"Industry: Non-Profits, Membership and Human Services",Industry: Public Sector,Industry: Real Estate,Industry: Restaurants and Hospitality,Industry: Retail,Industry: Sports &Entertainment,"Industry: Technology, Professional, and Business Services",Industry: Transportation and Warehousing ,Industry: Utilities and Mining ,Industry: Wholesale Trade,Category_Account Health,RefNo_Cumulative,Connections Attendance,Training Hours,Training Students,Percent of Book,ACT Score,BI Score,Ave P_Score,Model 
927,TRA1020,1,2016,360,171,163,-6084,51252,45168,0,-0.118707563,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,57.75,24,1.297588387,99.804969,233.635749,103.2566344,1
928,TRU1007,0,2011,1823,258,236,7186,57073,64259,0,0.125908924,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,135,20,1.27772755,99.995517,2.496283,87.9343195,1
929,TRU1007,1,2011,2188,258,251,1621,64259,65880,0,0.025226038,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,135,20,1.30072457,99.977199,1.088233,114.5531994,1
930,TSY1000,0,2015,542,321,239,4308,64464,68772,0,0.066827997,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1.590515637,76.354765,78.429885,55.311943,1
931,TSY1000,1,2015,907,321,255,23876,68772,92648,1,0.347176176,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,1.590690979,79.253398,295.370535,130.481794,1
932,TTI1001,1,2016,264,191,218,-794,48633,47839,0,-0.016326363,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,17,11,1.506148957,130.93032,27.353345,151.7350474,1
933,TUR1005,1,2017,25,168,185,-960,59370,58410,0,-0.016169783,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.84,4,1.205912077,88.634038,3.275278,31.653145,1
934,TWD1000,0,2011,1997,220,262,-1267,73882,72615,0,-0.017148967,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0.92555747,126.643564,1.684663,72.37709625,1
935,TWD1000,1,2011,2362,220,210,7247,72615,79862,1,0.099800317,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0.754802727,100.579896,18.404479,48.46953333,1
936,TWI1000,0,2012,1431,254,236,3649,61553,65202,0,0.059282245,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,147.5,35,1.460794635,125.571278,170.525607,145.6636211,1
937,TWI1000,1,2012,1796,254,251,3709,65202,68911,0,0.056884758,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,155.5,39,1.466696236,130.8847,87.713545,87.19314588,1
938,TWI1002,0,2016,179,231,230,955,55008,55963,0,0.017361111,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,47,13,1.655759162,113.852773,20.336256,45.17936233,1
939,TWI1002,1,2016,544,231,232,-1368,55963,54595,0,-0.024444722,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,50,17,1.641650227,103.964909,25.186447,85.93127225,1
940,TWI1003,1,2016,184,241,245,1380,35712,37092,0,0.038642473,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.893481183,98.109814,10.938416,54.524115,1
941,TYN1000,0,2002,4988,281,302,0,19284,19284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,116.5,12,3.00691522,127.425131,5.26344,66.3442855,1
942,TYN1000,1,2002,5353,281,309,955,19284,20239,0,0.049522921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,129,14,3.076611931,125.391981,1.088233,63.240107,1
943,UMP1000,1,2007,3832,929,957,7128,71808,78936,1,0.099264706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.438878676,30.368201,1.088233,15.728217,1
944,UNI1010,0,1999,6066,183,152,1008,22171,23179,0,0.045464796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,12,3,1.727642781,80.221394,29.75173,60.86250267,1
945,UNI1010,1,1999,6431,183,141,5880,23179,29059,0,0.253677898,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,12,3,1.532922765,73.433587,56.121109,60.29255867,1
946,UNI1016,0,2002,5098,1518,1471,3702,63983,67685,0,0.057859119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,129.25,28,4.414164236,119.348189,381.423371,250.38578,1
947,UNI1016,1,2002,5463,1518,1491,2671,67685,70356,0,0.039462215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,129.25,28,4.229502268,116.893281,443.141281,280.017281,1
948,UNI1036,0,2008,2832,542,578,1922,74285,76207,1,0.025873326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.493930906,101.979555,449.568667,275.774111,1
949,UNI1037,0,2008,2943,138,139,1562,33037,34599,0,0.047280322,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,4,0.896165078,108.601604,1.044294,54.822949,1
950,UNI1037,1,2008,3308,138,142,1730,34599,36329,0,0.050001445,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,4,0.874181051,104.837778,1.252881,53.0453295,1
951,UNI1041,0,2009,2460,306,308,7927,55980,63907,0,0.141604144,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,63.5,19,1.832154341,110.884468,127.790926,80.095585,1
952,UNI1041,1,2009,2825,306,312,2011,63907,65918,0,0.031467601,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,67,21,1.742902208,107.316102,83.662769,80.05082625,1
953,UNI1045,1,2011,2362,165,184,2256,48312,50568,0,0.046696473,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,81.5,20,1.359662196,165.915168,2.909773,96.4758206,1
954,UNI1048,0,2011,1851,311,465,-1602,62550,60948,0,-0.025611511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,286,28,1.583465389,178.251484,4.840739,91.5461115,1
955,UNI1048,1,2011,2216,311,364,-906,60948,60042,0,-0.014865131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,306.42,31,1.630439063,165.157577,11.084516,135.3524677,1
956,UNI1063,0,2014,842,396,365,-2148,71580,69432,0,-0.030008382,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,151.5,29,2.248742666,34.935062,28.310369,27.3730256,1
957,UNI1063,1,2014,1207,396,381,4092,69432,73524,0,0.058935361,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,6,153.5,31,2.419940235,34.822094,24.175026,25.54906775,1
958,UNI1071,1,2017,172,212,183,1744,67032,68776,0,0.026017425,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,26.42,13,1.179377014,94.331891,67.830701,91.79876767,1
959,UNI1072,1,2016,235,123,121,528,51048,51576,0,0.010343206,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67.5,11,1.137752703,107.751913,130.094696,156.8749636,1
960,URB1000,0,2013,1268,110,155,-40746,70740,29994,0,-0.575996607,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,35,12,0.861111111,162.596773,455.73785,194.6549561,1
961,URB1000,1,2013,1633,110,106,2767,29994,32761,0,0.092251784,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,35,12,1.388888889,107.298117,14.092233,140.6724729,1
962,URB1001,1,2017,173,166,171,-5592,37152,31560,0,-0.150516796,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,6.92,3,1.270348837,101.206698,19.644607,51.8768455,1
963,USH1000,0,2003,4893,440,420,1066,27439,28505,0,0.038849812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,103,15,2.984780897,86.156987,3.103942,44.6304645,1
964,USH1000,1,2003,5258,440,436,1385,28505,29890,0,0.048587967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,103,15,2.982655553,89.543207,8.814426,49.1788165,1
965,UVL1000,0,2011,1886,242,252,1123,51257,52380,0,0.021909203,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,105,23,1.578171091,116.592958,25.250386,68.634219,1
966,UVL1000,1,2011,2251,242,232,0,52380,52380,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,0,108.5,26,1.421764032,102.699461,11.166409,97.9754616,1
967,VAL1007,0,2016,171,135,131,37,51386,51423,0,0.00072004,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,9,1.154846725,107.879199,124.669217,95.60180786,1
968,VAL1007,1,2016,536,135,136,-49,51423,51374,0,-0.000952881,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,46,10,1.198057532,108.499293,92.254077,122.739472,1
969,VEN1001,0,2014,905,163,216,1831,40932,42763,0,0.044732727,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,19,7,2.390501319,159.062451,75.346814,153.1421131,1
970,VEN1001,1,2014,1270,163,205,-14599,42763,28164,0,-0.341393261,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,29,11,2.171610169,144.164517,139.685274,240.5887919,1
971,VER1008,0,2010,2194,161,154,-4122,56961,52839,0,-0.072365303,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,39.5,6,0.673196033,41.126844,6.836169,23.25836533,1
972,VER1008,1,2010,2559,161,145,2607,52839,55446,0,0.049338557,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,41,9,0.683306762,37.863161,3.173329,30.49965,1
973,VER1011,0,2016,87,250,253,-336,57732,57396,0,-0.005819996,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,1.787985866,104.091452,455.73785,256.570639,1
974,VER1011,1,2016,452,250,251,1493,57396,58889,0,0.026012266,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.5,11,1.784235835,100.988947,443.141281,229.6954406,1
975,VIC1003,0,2016,179,268,220,8934,67986,76920,1,0.131409408,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.630924014,86.94951,31.882619,89.98855343,1
976,VIN1002,0,2009,2650,237,239,4767,72503,77270,1,0.065749003,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.17681962,105.773961,28.072568,106.8887188,1
977,VIR1003,0,2007,3462,713,671,2582,56881,59463,0,0.045393013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54,9,2.12338487,99.823847,55.355539,77.589693,1
978,VIR1003,1,2007,3827,713,702,5217,59463,64680,0,0.08773523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55,10,2.125034644,103.268722,4.031302,53.650012,1
979,VIS1005,0,2010,2187,331,369,1383,64206,65589,0,0.021540043,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,40,2,1.310344828,99.15068,39.814112,50.42907767,1
980,VIS1005,1,2010,2552,331,354,-170,65589,65419,0,-0.002591898,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,40,2,1.230569948,105.863126,29.95026,67.906693,1
981,VIT1002,0,2012,1333,435,241,44071,73274,117345,1,0.601454813,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,1.253121853,58.618497,455.73785,100.7382408,1
982,VIT1005,0,2013,996,246,241,8979,65856,74835,0,0.13634293,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.43818593,131.661916,455.73785,212.3530529,1
983,VIT1005,1,2013,1361,246,257,6268,74835,81103,1,0.0837576,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1.473285944,146.632528,443.141281,240.767711,1
984,VOA1000,0,2001,5559,322,340,1253,53244,54497,0,0.023533168,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,171,22,1.455938697,108.00562,17.908558,59.812243,1
985,VOA1000,1,2001,5924,322,348,11897,54497,66394,0,0.218305595,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,178.5,26,1.455938697,106.61469,6.615182,77.32234475,1
986,VOG1001,0,2005,4103,908,884,1210,32789,33999,0,0.03690262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.176300663,9.036163,6.776677,7.90642,1
987,VOG1001,1,2005,4468,908,861,1734,33999,35733,0,0.0510015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.862260655,30.368201,5.508713,17.938457,1
988,VOL1003,0,2003,4813,240,86,2640,26400,29040,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,8,1,0.586363636,9.036163,1.044294,5.0402285,1
989,VOL1003,1,2003,5178,240,87,2904,29040,31944,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,8,1,0.539256198,30.368201,15.12839,30.368201,1
990,VOL1007,0,2012,1361,290,321,-3826,74595,70769,0,-0.051290301,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,157.5,26,1.536265667,130.493051,10.086471,84.1598074,1
991,VOL1007,1,2012,1726,290,305,-1913,70769,68856,0,-0.02703161,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,162.5,28,1.53859393,116.873148,17.901989,74.1546568,1
992,WAD1001,0,2013,976,500,371,11569,66872,78441,1,0.173002153,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1.447996483,85.890112,4.281232,45.085672,1
993,WAK1000,0,2003,4707,231,188,2035,27881,29916,0,0.072988774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.23395861,9.036163,7.978732,8.5074475,1
994,WAK1000,1,2003,5072,231,205,3770,29916,33686,0,0.126019521,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.336245943,30.368201,1.828062,13.424029,1
995,WAL1002,0,2002,5047,104,204,-9469,32760,23291,0,-0.289041514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,94,19,1.13956044,152.156937,1.044294,76.6006155,1
996,WAL1002,1,2002,5412,104,130,3600,23291,26891,0,0.154566141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,97,20,1.356329538,130.062594,2.297187,46.96697167,1
997,WAL1004,0,2007,3212,407,303,7549,39838,47387,0,0.189492444,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2,131.5,8,1.651986327,141.256899,455.73785,242.3985347,1
998,WAL1004,1,2007,3577,407,346,10015,47387,57402,0,0.211344884,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,131.5,8,1.58591569,148.573312,443.141281,149.5091974,1
999,WAR5000,1,2016,236,209,220,-954,47640,46686,0,-0.020025189,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,0.664987406,110.906746,13.218801,72.757185,1
1000,WAS1001,0,2007,3380,1005,1056,53712,69015,122727,1,0.778265594,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.718137454,81.894333,3.853008,42.8736705,1
1001,WAT1003,0,2007,3465,206,204,-9244,37503,28259,0,-0.246486948,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,138.5,22,1.109660574,154.09115,20.695146,92.6945806,1
1002,WAT1003,1,2007,3830,206,189,2533,28259,30792,0,0.08963516,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,150.25,27,1.364365971,134.850543,14.778613,48.439577,1
1003,WBR1000,0,2003,4882,131,129,129,15078,15207,0,0.008555511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.540041068,101.7312,15.12839,84.98837,1
1004,WBR1000,1,2003,5247,131,124,1789,15207,16996,0,0.117643191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.467710372,101.7312,15.12839,84.98837,1
1005,WEN1004,1,2016,263,313,300,252,73008,73260,0,0.003451677,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,49.5,13,1.232741617,98.819207,126.743047,120.1903652,1
1006,WES1020,0,2013,1264,143,142,-1104,40020,38916,0,-0.027586207,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,312.75,59,1.437031484,108.07184,410.407633,187.2938032,1
1007,WES1020,1,2013,1629,143,138,1832,38916,40748,0,0.047075753,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,340.25,77,1.436170213,105.345467,402.675915,223.1556278,1
1008,WES1021,0,2014,896,168,160,10575,52800,63375,0,0.200284091,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1.381818182,110.789759,38.80753,83.20354667,1
1009,WES1021,1,2014,1261,168,169,12656,63375,76031,1,0.199700197,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.248,109.925705,51.713112,126.0607872,1
1010,WES1026,1,2016,337,232,232,1620,72528,74148,0,0.022336201,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,33,12,1.305095963,102.785139,235.010771,149.1837777,1
1011,WIL1006,0,2001,5358,1592,1256,17527,71270,88797,1,0.245923951,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4.282394935,60.857921,4.445963,34.903355,1
1012,WIL1007,0,2002,5183,327,310,2799,39635,42434,0,0.070619402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,153.5,22,1.525159454,106.010368,5.729745,41.35418467,1
1013,WIL1007,1,2002,5548,327,329,28,42434,42462,0,0.000659848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,153.5,22,1.511868717,101.464221,23.403586,44.31454367,1
1014,WIL1009,0,2005,3973,536,540,4876,68043,72919,0,0.071660568,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,1.523739652,116.180597,455.73785,285.9592235,1
1015,WIL1009,1,2005,4338,536,558,5441,72919,78360,1,0.074617041,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,1.469237833,114.900096,64.869063,89.8845795,1
1016,WIL1013,0,2010,2368,261,279,-3590,43243,39653,0,-0.083019217,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,27,6,1.761363636,118.194341,21.115407,38.89653983,1
1017,WIL1013,1,2010,2733,261,265,483,39653,40136,0,0.012180667,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,27.5,7,1.664048977,105.906757,18.293503,34.5004156,1
1018,WIM1001,0,2016,3,296,270,9306,70500,79806,1,0.132,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.746382979,73.908528,1.044294,33.04163267,1
1019,WIN1004,0,2005,4006,662,716,25980,63235,89215,1,0.410848423,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2.717499597,116.893561,5.57011,61.2318355,1
1020,WIS1001,0,2008,2952,75,66,2817,15840,18657,0,0.177840909,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8,147.17,19,1.0875,93.912695,1.329102,47.6208985,1
1021,WIS1001,1,2008,3317,75,74,4462,18657,23119,0,0.239159565,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,173.09,27,1.035221323,100.614729,1.754877,51.184803,1
